transaction_datetime,customer_id,location,product_name,category,size_cm,weight_kg,quantity,unit_price,discount,total_amount,payment_method,day_of_year,cost_price,profit,transaction_month,transaction_year
2018-10-07 15:35:00,41,1,Small Axe,Hand Tools,35,1.5,5,31.52,0,158,Mobile Payment,280,12,98.0,10,2018
2018-10-07 12:49:00,44,10,Large Axe,Outdoor Equipment,75,6.0,5,84.21,0,421,Credit Card,280,32,261.0,10,2018
2018-10-07 15:37:00,99,14,Large Axe,Outdoor Equipment,75,6.0,7,84.21,0,589,Cash,280,32,365.0,10,2018
2018-10-07 10:09:00,72,4,Medium Axe,Hand Tools,55,3.0,7,55.33,0,387,Cash,280,20,247.0,10,2018
2018-10-10 18:17:00,20,1,Small Axe,Hand Tools,35,1.5,4,31.52,0,126,Cash,283,12,78.0,10,2018
2018-10-10 15:24:00,40,3,Battle Axe,Combat Tools,95,10.0,6,131.24,0,787,Credit Card,283,48,499.0,10,2018
2018-10-10 14:19:00,65,0,Battle Axe,Combat Tools,95,10.0,6,131.24,0,787,Mobile Payment,283,48,499.0,10,2018
2018-10-10 09:31:00,89,8,Large Axe,Outdoor Equipment,75,6.0,7,88.34,0,618,Credit Card,283,32,394.0,10,2018
2018-10-10 10:06:00,49,0,Large Axe,Outdoor Equipment,75,6.0,6,88.34,0,530,Credit Card,283,32,338.0,10,2018
2018-10-10 12:52:00,31,0,Medium Axe,Hand Tools,55,3.0,4,55.33,0,221,Credit Card,283,20,141.0,10,2018
2018-10-10 12:54:00,69,10,Small Axe,Hand Tools,35,1.5,4,31.52,0,126,Mobile Payment,283,12,78.0,10,2018
2018-10-10 15:30:00,55,4,Large Axe,Outdoor Equipment,75,6.0,4,88.34,0,353,Cash,283,32,225.0,10,2018
2018-10-10 17:39:00,58,0,Medium Axe,Hand Tools,55,3.0,7,55.33,0,387,Credit Card,283,20,247.0,10,2018
2018-10-12 12:54:00,62,6,Large Axe,Outdoor Equipment,75,6.0,5,88.34,0,442,Cash,285,32,282.0,10,2018
2018-10-12 16:28:00,27,13,Medium Axe,Hand Tools,55,3.0,7,55.33,0,387,Mobile Payment,285,20,247.0,10,2018
2018-10-12 10:45:00,46,8,Large Axe,Outdoor Equipment,75,6.0,4,88.34,0,353,Credit Card,285,32,225.0,10,2018
2018-10-12 15:30:00,88,10,Small Axe,Hand Tools,35,1.5,4,31.52,0,126,Cash,285,12,78.0,10,2018
2018-10-12 12:53:00,42,9,Small Axe,Hand Tools,35,1.5,4,31.52,0,126,Mobile Payment,285,12,78.0,10,2018
2018-10-12 16:52:00,80,7,Small Axe,Hand Tools,35,1.5,5,31.52,0,158,Mobile Payment,285,12,98.0,10,2018
2018-10-12 18:15:00,24,5,Small Axe,Hand Tools,35,1.5,5,31.52,0,158,Cash,285,12,98.0,10,2018
2018-10-12 10:39:00,76,14,Battle Axe,Combat Tools,95,10.0,6,131.24,0,787,Mobile Payment,285,48,499.0,10,2018
2018-10-12 12:51:00,42,3,Large Axe,Outdoor Equipment,75,6.0,7,88.34,0,618,Mobile Payment,285,32,394.0,10,2018
2018-10-15 09:18:00,39,11,Small Axe,Hand Tools,35,1.5,7,31.52,0,221,Mobile Payment,288,12,137.0,10,2018
2018-10-15 17:58:00,36,13,Small Axe,Hand Tools,35,1.5,5,31.52,0,158,Mobile Payment,288,12,98.0,10,2018
2018-10-15 11:07:00,67,13,Medium Axe,Hand Tools,55,3.0,4,55.33,0,221,Credit Card,288,20,141.0,10,2018
2018-10-15 14:08:00,35,1,Battle Axe,Combat Tools,95,10.0,6,131.24,0,787,Credit Card,288,48,499.0,10,2018
2018-10-15 17:34:00,61,1,Large Axe,Outdoor Equipment,75,6.0,4,88.34,0,353,Cash,288,32,225.0,10,2018
2018-10-15 09:44:00,56,9,Medium Axe,Hand Tools,55,3.0,7,55.33,0,387,Mobile Payment,288,20,247.0,10,2018
2018-10-15 12:20:00,60,1,Battle Axe,Combat Tools,95,10.0,6,131.24,0,787,Mobile Payment,288,48,499.0,10,2018
2018-10-15 13:30:00,61,8,Small Axe,Hand Tools,35,1.5,4,31.52,0,126,Mobile Payment,288,12,78.0,10,2018
2018-10-15 09:43:00,40,1,Small Axe,Hand Tools,35,1.5,5,31.52,0,158,Mobile Payment,288,12,98.0,10,2018
2018-10-15 10:30:00,69,11,Medium Axe,Hand Tools,55,3.0,7,55.33,0,387,Mobile Payment,288,20,247.0,10,2018
2018-10-17 15:48:00,25,0,Large Axe,Outdoor Equipment,75,6.0,6,88.34,0,530,Cash,290,32,338.0,10,2018
2018-10-17 14:32:00,80,1,Large Axe,Outdoor Equipment,75,6.0,7,88.34,0,618,Cash,290,32,394.0,10,2018
2018-10-17 09:28:00,58,8,Battle Axe,Combat Tools,95,10.0,5,131.24,0,656,Credit Card,290,48,416.0,10,2018
2018-10-17 13:53:00,73,3,Medium Axe,Hand Tools,55,3.0,5,55.33,0,277,Cash,290,20,177.0,10,2018
2018-10-17 11:37:00,74,11,Medium Axe,Hand Tools,55,3.0,5,55.33,0,277,Credit Card,290,20,177.0,10,2018
2018-10-17 17:18:00,82,12,Large Axe,Outdoor Equipment,75,6.0,7,88.34,0,618,Mobile Payment,290,32,394.0,10,2018
2018-10-17 12:33:00,47,2,Battle Axe,Combat Tools,95,10.0,7,131.24,0,919,Credit Card,290,48,583.0,10,2018
2018-10-17 13:38:00,99,1,Small Axe,Hand Tools,35,1.5,5,31.52,0,158,Mobile Payment,290,12,98.0,10,2018
2018-10-17 17:06:00,27,14,Large Axe,Outdoor Equipment,75,6.0,4,88.34,0,353,Credit Card,290,32,225.0,10,2018
2018-10-17 17:06:00,94,10,Battle Axe,Combat Tools,95,10.0,7,131.24,0,919,Credit Card,290,48,583.0,10,2018
2018-10-17 10:59:00,25,12,Small Axe,Hand Tools,35,1.5,6,31.52,0,189,Cash,290,12,117.0,10,2018
2018-10-20 15:09:00,74,13,Large Axe,Outdoor Equipment,75,6.0,7,88.34,0,618,Cash,293,32,394.0,10,2018
2018-10-20 13:32:00,20,12,Large Axe,Outdoor Equipment,75,6.0,5,88.34,0,442,Credit Card,293,32,282.0,10,2018
2018-10-20 13:49:00,61,10,Battle Axe,Combat Tools,95,10.0,4,131.24,0,525,Cash,293,48,333.0,10,2018
2018-10-20 13:06:00,67,5,Large Axe,Outdoor Equipment,75,6.0,6,88.34,0,530,Mobile Payment,293,32,338.0,10,2018
2018-10-20 11:19:00,69,8,Battle Axe,Combat Tools,95,10.0,4,131.24,0,525,Mobile Payment,293,48,333.0,10,2018
2018-10-20 16:39:00,32,12,Battle Axe,Combat Tools,95,10.0,7,131.24,0,919,Cash,293,48,583.0,10,2018
2018-10-20 16:23:00,59,4,Large Axe,Outdoor Equipment,75,6.0,6,88.34,0,530,Credit Card,293,32,338.0,10,2018
2018-10-20 09:45:00,45,12,Small Axe,Hand Tools,35,1.5,5,31.52,0,158,Mobile Payment,293,12,98.0,10,2018
2018-10-20 13:53:00,95,14,Large Axe,Outdoor Equipment,75,6.0,5,88.34,0,442,Credit Card,293,32,282.0,10,2018
2018-10-20 09:25:00,54,5,Large Axe,Outdoor Equipment,75,6.0,5,88.34,0,442,Mobile Payment,293,32,282.0,10,2018
2018-10-22 13:13:00,32,6,Small Axe,Hand Tools,35,1.5,5,31.52,0,158,Credit Card,295,12,98.0,10,2018
2018-10-22 10:16:00,94,14,Small Axe,Hand Tools,35,1.5,5,31.52,0,158,Credit Card,295,12,98.0,10,2018
2018-10-22 10:26:00,82,7,Medium Axe,Hand Tools,55,3.0,6,55.33,0,332,Mobile Payment,295,20,212.0,10,2018
2018-10-22 12:08:00,66,14,Medium Axe,Hand Tools,55,3.0,4,55.33,0,221,Mobile Payment,295,20,141.0,10,2018
2018-10-22 14:05:00,70,7,Large Axe,Outdoor Equipment,75,6.0,6,88.34,0,530,Credit Card,295,32,338.0,10,2018
2018-10-22 15:38:00,88,0,Battle Axe,Combat Tools,95,10.0,5,131.24,0,656,Credit Card,295,48,416.0,10,2018
2018-10-22 09:17:00,50,11,Large Axe,Outdoor Equipment,75,6.0,7,88.34,0,618,Cash,295,32,394.0,10,2018
2018-10-22 15:35:00,79,10,Battle Axe,Combat Tools,95,10.0,6,131.24,0,787,Credit Card,295,48,499.0,10,2018
2018-10-22 11:50:00,68,3,Battle Axe,Combat Tools,95,10.0,7,131.24,0,919,Mobile Payment,295,48,583.0,10,2018
2018-10-22 15:16:00,45,14,Battle Axe,Combat Tools,95,10.0,4,131.24,0,525,Cash,295,48,333.0,10,2018
2018-10-23 10:53:00,87,8,Battle Axe,Combat Tools,95,10.0,4,131.24,0,525,Cash,296,48,333.0,10,2018
2018-10-23 15:51:00,41,0,Small Axe,Hand Tools,35,1.5,5,31.52,0,158,Cash,296,12,98.0,10,2018
2018-10-23 15:18:00,78,7,Medium Axe,Hand Tools,55,3.0,5,55.33,0,277,Mobile Payment,296,20,177.0,10,2018
2018-10-23 14:35:00,61,13,Large Axe,Outdoor Equipment,75,6.0,5,88.34,0,442,Cash,296,32,282.0,10,2018
2018-10-23 12:42:00,68,13,Large Axe,Outdoor Equipment,75,6.0,4,88.34,0,353,Mobile Payment,296,32,225.0,10,2018
2018-10-23 13:38:00,52,4,Medium Axe,Hand Tools,55,3.0,7,55.33,0,387,Cash,296,20,247.0,10,2018
2018-10-23 09:12:00,29,9,Battle Axe,Combat Tools,95,10.0,5,131.24,0,656,Credit Card,296,48,416.0,10,2018
2018-10-23 14:31:00,34,6,Large Axe,Outdoor Equipment,75,6.0,6,88.34,0,530,Cash,296,32,338.0,10,2018
2018-10-26 11:53:00,75,1,Battle Axe,Combat Tools,95,10.0,7,131.24,0,919,Mobile Payment,299,48,583.0,10,2018
2018-10-26 10:11:00,77,10,Large Axe,Outdoor Equipment,75,6.0,4,88.34,0,353,Cash,299,32,225.0,10,2018
2018-10-26 12:56:00,25,14,Large Axe,Outdoor Equipment,75,6.0,4,88.34,0,353,Mobile Payment,299,32,225.0,10,2018
2018-10-26 17:05:00,74,5,Large Axe,Outdoor Equipment,75,6.0,4,88.34,0,353,Credit Card,299,32,225.0,10,2018
2018-10-26 10:56:00,41,6,Battle Axe,Combat Tools,95,10.0,5,131.24,0,656,Credit Card,299,48,416.0,10,2018
2018-10-26 11:50:00,39,5,Large Axe,Outdoor Equipment,75,6.0,6,88.34,0,530,Credit Card,299,32,338.0,10,2018
2018-10-26 17:01:00,53,1,Large Axe,Outdoor Equipment,75,6.0,4,88.34,0,353,Cash,299,32,225.0,10,2018
2018-10-26 12:42:00,38,2,Large Axe,Outdoor Equipment,75,6.0,7,88.34,0,618,Cash,299,32,394.0,10,2018
2018-10-26 09:27:00,47,1,Battle Axe,Combat Tools,95,10.0,5,131.24,0,656,Cash,299,48,416.0,10,2018
2018-10-29 17:34:00,65,14,Small Axe,Hand Tools,35,1.5,6,31.52,0,189,Cash,302,12,117.0,10,2018
2018-10-29 16:37:00,66,10,Large Axe,Outdoor Equipment,75,6.0,7,88.34,0,618,Mobile Payment,302,32,394.0,10,2018
2018-10-29 15:43:00,58,14,Medium Axe,Hand Tools,55,3.0,4,55.33,0,221,Credit Card,302,20,141.0,10,2018
2018-10-29 15:48:00,76,11,Small Axe,Hand Tools,35,1.5,5,31.52,0,158,Cash,302,12,98.0,10,2018
2018-10-29 11:20:00,92,0,Battle Axe,Combat Tools,95,10.0,6,131.24,0,787,Credit Card,302,48,499.0,10,2018
2018-10-29 10:47:00,85,0,Battle Axe,Combat Tools,95,10.0,6,131.24,0,787,Cash,302,48,499.0,10,2018
2018-10-29 17:58:00,21,1,Medium Axe,Hand Tools,55,3.0,6,55.33,0,332,Mobile Payment,302,20,212.0,10,2018
2018-10-29 15:25:00,36,3,Small Axe,Hand Tools,35,1.5,4,31.52,0,126,Credit Card,302,12,78.0,10,2018
2018-10-31 18:10:00,58,8,Large Axe,Outdoor Equipment,75,6.0,7,88.34,0,618,Credit Card,304,32,394.0,10,2018
2018-10-31 14:22:00,91,10,Small Axe,Hand Tools,35,1.5,7,31.52,0,221,Credit Card,304,12,137.0,10,2018
2018-10-31 14:52:00,88,12,Small Axe,Hand Tools,35,1.5,7,31.52,0,221,Cash,304,12,137.0,10,2018
2018-10-31 10:59:00,25,6,Large Axe,Outdoor Equipment,75,6.0,5,88.34,0,442,Credit Card,304,32,282.0,10,2018
2018-10-31 13:30:00,79,12,Battle Axe,Combat Tools,95,10.0,6,131.24,0,787,Cash,304,48,499.0,10,2018
2018-10-31 12:05:00,35,1,Battle Axe,Combat Tools,95,10.0,5,131.24,0,656,Credit Card,304,48,416.0,10,2018
2018-10-31 15:44:00,55,12,Medium Axe,Hand Tools,55,3.0,4,55.33,0,221,Mobile Payment,304,20,141.0,10,2018
2018-10-31 18:56:00,76,13,Large Axe,Outdoor Equipment,75,6.0,7,88.34,0,618,Cash,304,32,394.0,10,2018
2018-10-31 10:27:00,83,12,Large Axe,Outdoor Equipment,75,6.0,7,88.34,0,618,Cash,304,32,394.0,10,2018
2018-10-31 16:36:00,95,4,Medium Axe,Hand Tools,55,3.0,4,55.33,0,221,Cash,304,20,141.0,10,2018
2018-11-03 16:12:00,31,7,Large Axe,Outdoor Equipment,75,6.0,7,88.34,0,618,Cash,307,32,394.0,11,2018
2018-11-03 12:21:00,71,11,Battle Axe,Combat Tools,95,10.0,7,131.24,0,919,Credit Card,307,48,583.0,11,2018
2018-11-03 15:09:00,43,0,Small Axe,Hand Tools,35,1.5,5,31.52,0,158,Cash,307,12,98.0,11,2018
2018-11-03 11:52:00,50,13,Battle Axe,Combat Tools,95,10.0,7,131.24,0,919,Cash,307,48,583.0,11,2018
2018-11-03 11:49:00,93,5,Battle Axe,Combat Tools,95,10.0,6,131.24,0,787,Credit Card,307,48,499.0,11,2018
2018-11-03 10:27:00,97,3,Battle Axe,Combat Tools,95,10.0,5,131.24,0,656,Cash,307,48,416.0,11,2018
2018-11-03 18:04:00,78,6,Medium Axe,Hand Tools,55,3.0,5,55.33,0,277,Credit Card,307,20,177.0,11,2018
2018-11-03 13:16:00,23,0,Small Axe,Hand Tools,35,1.5,6,31.52,0,189,Mobile Payment,307,12,117.0,11,2018
2018-11-03 12:00:00,95,4,Large Axe,Outdoor Equipment,75,6.0,7,88.34,0,618,Cash,307,32,394.0,11,2018
2018-11-05 16:22:00,81,13,Battle Axe,Combat Tools,95,10.0,4,131.24,0,525,Mobile Payment,309,48,333.0,11,2018
2018-11-05 17:51:00,51,4,Battle Axe,Combat Tools,95,10.0,5,131.24,0,656,Mobile Payment,309,48,416.0,11,2018
2018-11-05 16:59:00,44,12,Battle Axe,Combat Tools,95,10.0,4,131.24,0,525,Credit Card,309,48,333.0,11,2018
2018-11-05 10:30:00,88,6,Medium Axe,Hand Tools,55,3.0,6,55.33,0,332,Credit Card,309,20,212.0,11,2018
2018-11-05 17:38:00,51,12,Large Axe,Outdoor Equipment,75,6.0,6,88.34,0,530,Mobile Payment,309,32,338.0,11,2018
2018-11-05 16:45:00,29,12,Battle Axe,Combat Tools,95,10.0,6,131.24,0,787,Cash,309,48,499.0,11,2018
2018-11-05 15:50:00,40,9,Large Axe,Outdoor Equipment,75,6.0,4,88.34,0,353,Credit Card,309,32,225.0,11,2018
2018-11-05 17:07:00,98,8,Battle Axe,Combat Tools,95,10.0,5,131.24,0,656,Mobile Payment,309,48,416.0,11,2018
2018-11-05 15:27:00,34,9,Large Axe,Outdoor Equipment,75,6.0,7,88.34,0,618,Mobile Payment,309,32,394.0,11,2018
2018-11-05 14:27:00,55,11,Medium Axe,Hand Tools,55,3.0,4,55.33,0,221,Cash,309,20,141.0,11,2018
2018-11-07 12:45:00,72,14,Battle Axe,Combat Tools,95,10.0,7,131.24,0,919,Mobile Payment,311,48,583.0,11,2018
2018-11-07 14:19:00,91,7,Small Axe,Hand Tools,35,1.5,7,31.52,0,221,Credit Card,311,12,137.0,11,2018
2018-11-07 17:33:00,30,9,Medium Axe,Hand Tools,55,3.0,5,55.33,0,277,Cash,311,20,177.0,11,2018
2018-11-07 12:40:00,85,14,Battle Axe,Combat Tools,95,10.0,6,131.24,0,787,Cash,311,48,499.0,11,2018
2018-11-07 14:23:00,85,7,Small Axe,Hand Tools,35,1.5,6,31.52,0,189,Mobile Payment,311,12,117.0,11,2018
2018-11-07 11:34:00,91,0,Medium Axe,Hand Tools,55,3.0,4,55.33,0,221,Cash,311,20,141.0,11,2018
2018-11-07 12:59:00,51,13,Small Axe,Hand Tools,35,1.5,4,31.52,0,126,Credit Card,311,12,78.0,11,2018
2018-11-07 14:49:00,60,11,Battle Axe,Combat Tools,95,10.0,5,131.24,0,656,Mobile Payment,311,48,416.0,11,2018
2018-11-07 14:51:00,94,0,Medium Axe,Hand Tools,55,3.0,6,55.33,0,332,Mobile Payment,311,20,212.0,11,2018
2018-11-07 12:46:00,53,14,Battle Axe,Combat Tools,95,10.0,6,131.24,0,787,Mobile Payment,311,48,499.0,11,2018
2018-11-07 12:23:00,44,12,Battle Axe,Combat Tools,95,10.0,5,131.24,0,656,Credit Card,311,48,416.0,11,2018
2018-11-07 15:51:00,30,10,Medium Axe,Hand Tools,55,3.0,5,55.33,0,277,Cash,311,20,177.0,11,2018
2018-11-10 17:47:00,21,9,Battle Axe,Combat Tools,95,10.0,4,131.24,0,525,Credit Card,314,48,333.0,11,2018
2018-11-10 09:28:00,64,9,Small Axe,Hand Tools,35,1.5,4,31.52,0,126,Credit Card,314,12,78.0,11,2018
2018-11-10 13:07:00,47,4,Medium Axe,Hand Tools,55,3.0,4,55.33,0,221,Credit Card,314,20,141.0,11,2018
2018-11-10 10:14:00,82,6,Medium Axe,Hand Tools,55,3.0,7,55.33,0,387,Cash,314,20,247.0,11,2018
2018-11-10 17:17:00,32,8,Battle Axe,Combat Tools,95,10.0,7,131.24,0,919,Credit Card,314,48,583.0,11,2018
2018-11-10 11:12:00,96,8,Battle Axe,Combat Tools,95,10.0,4,131.24,0,525,Credit Card,314,48,333.0,11,2018
2018-11-10 12:16:00,85,13,Large Axe,Outdoor Equipment,75,6.0,4,88.34,0,353,Cash,314,32,225.0,11,2018
2018-11-10 16:53:00,28,8,Battle Axe,Combat Tools,95,10.0,4,131.24,0,525,Mobile Payment,314,48,333.0,11,2018
2018-11-10 14:56:00,68,13,Medium Axe,Hand Tools,55,3.0,5,55.33,0,277,Mobile Payment,314,20,177.0,11,2018
2018-11-10 14:10:00,89,0,Medium Axe,Hand Tools,55,3.0,6,55.33,0,332,Mobile Payment,314,20,212.0,11,2018
2018-11-10 10:23:00,48,0,Small Axe,Hand Tools,35,1.5,5,31.52,0,158,Cash,314,12,98.0,11,2018
2018-11-12 11:02:00,42,7,Large Axe,Outdoor Equipment,75,6.0,6,88.34,0,530,Mobile Payment,316,32,338.0,11,2018
2018-11-12 11:11:00,21,6,Large Axe,Outdoor Equipment,75,6.0,5,88.34,0,442,Cash,316,32,282.0,11,2018
2018-11-12 11:54:00,63,3,Medium Axe,Hand Tools,55,3.0,5,55.33,0,277,Cash,316,20,177.0,11,2018
2018-11-12 13:40:00,87,3,Small Axe,Hand Tools,35,1.5,6,31.52,0,189,Cash,316,12,117.0,11,2018
2018-11-12 17:08:00,28,1,Battle Axe,Combat Tools,95,10.0,5,131.24,0,656,Mobile Payment,316,48,416.0,11,2018
2018-11-12 11:35:00,68,14,Large Axe,Outdoor Equipment,75,6.0,6,88.34,0,530,Credit Card,316,32,338.0,11,2018
2018-11-12 12:31:00,21,6,Large Axe,Outdoor Equipment,75,6.0,7,88.34,0,618,Credit Card,316,32,394.0,11,2018
2018-11-12 17:04:00,62,12,Battle Axe,Combat Tools,95,10.0,7,131.24,0,919,Mobile Payment,316,48,583.0,11,2018
2018-11-12 11:38:00,60,9,Battle Axe,Combat Tools,95,10.0,4,131.24,0,525,Cash,316,48,333.0,11,2018
2018-11-12 09:59:00,94,10,Small Axe,Hand Tools,35,1.5,4,31.52,0,126,Mobile Payment,316,12,78.0,11,2018
2018-11-12 14:03:00,60,2,Large Axe,Outdoor Equipment,75,6.0,7,88.34,0,618,Mobile Payment,316,32,394.0,11,2018
2018-11-13 17:21:00,49,6,Battle Axe,Combat Tools,95,10.0,4,131.24,0,525,Mobile Payment,317,48,333.0,11,2018
2018-11-13 12:44:00,82,12,Small Axe,Hand Tools,35,1.5,5,31.52,0,158,Cash,317,12,98.0,11,2018
2018-11-13 11:32:00,67,5,Medium Axe,Hand Tools,55,3.0,6,55.33,0,332,Credit Card,317,20,212.0,11,2018
2018-11-13 16:50:00,95,8,Battle Axe,Combat Tools,95,10.0,5,131.24,0,656,Mobile Payment,317,48,416.0,11,2018
2018-11-13 11:13:00,85,10,Small Axe,Hand Tools,35,1.5,7,31.52,0,221,Credit Card,317,12,137.0,11,2018
2018-11-13 12:32:00,20,11,Large Axe,Outdoor Equipment,75,6.0,7,88.34,0,618,Cash,317,32,394.0,11,2018
2018-11-13 11:00:00,84,10,Battle Axe,Combat Tools,95,10.0,6,131.24,0,787,Cash,317,48,499.0,11,2018
2018-11-13 17:17:00,70,7,Medium Axe,Hand Tools,55,3.0,4,55.33,0,221,Mobile Payment,317,20,141.0,11,2018
2018-11-13 10:47:00,97,7,Small Axe,Hand Tools,35,1.5,6,31.52,0,189,Cash,317,12,117.0,11,2018
2018-11-13 14:22:00,44,4,Large Axe,Outdoor Equipment,75,6.0,4,88.34,0,353,Cash,317,32,225.0,11,2018
2018-11-13 14:00:00,93,14,Medium Axe,Hand Tools,55,3.0,4,55.33,0,221,Credit Card,317,20,141.0,11,2018
2018-11-13 18:25:00,78,7,Large Axe,Outdoor Equipment,75,6.0,7,88.34,0,618,Mobile Payment,317,32,394.0,11,2018
2018-11-16 11:23:00,77,4,Large Axe,Outdoor Equipment,75,6.0,4,88.34,0,353,Cash,320,32,225.0,11,2018
2018-11-16 15:36:00,40,6,Small Axe,Hand Tools,35,1.5,7,31.52,0,221,Cash,320,12,137.0,11,2018
2018-11-16 11:49:00,61,2,Large Axe,Outdoor Equipment,75,6.0,6,88.34,0,530,Credit Card,320,32,338.0,11,2018
2018-11-16 11:33:00,55,1,Battle Axe,Combat Tools,95,10.0,7,131.24,0,919,Credit Card,320,48,583.0,11,2018
2018-11-16 14:20:00,76,11,Large Axe,Outdoor Equipment,75,6.0,5,88.34,0,442,Cash,320,32,282.0,11,2018
2018-11-16 15:19:00,51,2,Battle Axe,Combat Tools,95,10.0,7,131.24,0,919,Mobile Payment,320,48,583.0,11,2018
2018-11-16 17:23:00,86,7,Battle Axe,Combat Tools,95,10.0,6,131.24,0,787,Mobile Payment,320,48,499.0,11,2018
2018-11-16 11:12:00,100,13,Large Axe,Outdoor Equipment,75,6.0,5,88.34,0,442,Credit Card,320,32,282.0,11,2018
2018-11-16 17:56:00,73,14,Battle Axe,Combat Tools,95,10.0,7,131.24,0,919,Credit Card,320,48,583.0,11,2018
2018-11-16 09:15:00,27,10,Battle Axe,Combat Tools,95,10.0,4,131.24,0,525,Mobile Payment,320,48,333.0,11,2018
2018-11-16 14:04:00,96,8,Large Axe,Outdoor Equipment,75,6.0,5,88.34,0,442,Cash,320,32,282.0,11,2018
2018-11-16 09:45:00,38,12,Battle Axe,Combat Tools,95,10.0,7,131.24,0,919,Cash,320,48,583.0,11,2018
2018-11-17 12:46:00,29,3,Medium Axe,Hand Tools,55,3.0,6,55.33,0,332,Cash,321,20,212.0,11,2018
2018-11-17 09:36:00,21,0,Battle Axe,Combat Tools,95,10.0,7,131.24,0,919,Cash,321,48,583.0,11,2018
2018-11-17 11:19:00,85,7,Small Axe,Hand Tools,35,1.5,7,31.52,0,221,Credit Card,321,12,137.0,11,2018
2018-11-17 09:23:00,90,1,Small Axe,Hand Tools,35,1.5,5,31.52,0,158,Credit Card,321,12,98.0,11,2018
2018-11-17 13:17:00,92,8,Medium Axe,Hand Tools,55,3.0,7,55.33,0,387,Credit Card,321,20,247.0,11,2018
2018-11-17 12:38:00,88,6,Small Axe,Hand Tools,35,1.5,6,31.52,0,189,Mobile Payment,321,12,117.0,11,2018
2018-11-17 15:08:00,58,14,Small Axe,Hand Tools,35,1.5,5,31.52,0,158,Mobile Payment,321,12,98.0,11,2018
2018-11-17 18:07:00,44,1,Large Axe,Outdoor Equipment,75,6.0,7,88.34,0,618,Credit Card,321,32,394.0,11,2018
2018-11-17 16:41:00,63,2,Medium Axe,Hand Tools,55,3.0,6,55.33,0,332,Credit Card,321,20,212.0,11,2018
2018-11-18 15:04:00,77,3,Battle Axe,Combat Tools,95,10.0,7,131.24,0,919,Cash,322,48,583.0,11,2018
2018-11-18 13:05:00,71,6,Small Axe,Hand Tools,35,1.5,6,31.52,0,189,Mobile Payment,322,12,117.0,11,2018
2018-11-18 11:52:00,91,10,Medium Axe,Hand Tools,55,3.0,5,55.33,0,277,Mobile Payment,322,20,177.0,11,2018
2018-11-18 16:02:00,45,8,Large Axe,Outdoor Equipment,75,6.0,7,88.34,0,618,Cash,322,32,394.0,11,2018
2018-11-18 16:43:00,44,7,Small Axe,Hand Tools,35,1.5,4,31.52,0,126,Cash,322,12,78.0,11,2018
2018-11-18 11:30:00,66,1,Medium Axe,Hand Tools,55,3.0,4,55.33,0,221,Cash,322,20,141.0,11,2018
2018-11-18 13:38:00,80,9,Medium Axe,Hand Tools,55,3.0,7,55.33,0,387,Credit Card,322,20,247.0,11,2018
2018-11-18 13:20:00,28,3,Large Axe,Outdoor Equipment,75,6.0,6,88.34,0,530,Mobile Payment,322,32,338.0,11,2018
2018-11-18 13:54:00,64,6,Battle Axe,Combat Tools,95,10.0,5,131.24,0,656,Cash,322,48,416.0,11,2018
2018-11-18 17:45:00,74,0,Medium Axe,Hand Tools,55,3.0,5,55.33,0,277,Mobile Payment,322,20,177.0,11,2018
2018-11-18 16:38:00,42,9,Large Axe,Outdoor Equipment,75,6.0,5,88.34,0,442,Mobile Payment,322,32,282.0,11,2018
2018-11-18 16:58:00,82,14,Large Axe,Outdoor Equipment,75,6.0,4,88.34,0,353,Credit Card,322,32,225.0,11,2018
2018-11-21 13:27:00,24,3,Battle Axe,Combat Tools,95,10.0,7,131.24,0,919,Mobile Payment,325,48,583.0,11,2018
2018-11-21 09:14:00,83,11,Large Axe,Outdoor Equipment,75,6.0,6,88.34,0,530,Cash,325,32,338.0,11,2018
2018-11-21 15:06:00,72,11,Battle Axe,Combat Tools,95,10.0,6,131.24,0,787,Credit Card,325,48,499.0,11,2018
2018-11-21 13:55:00,35,8,Small Axe,Hand Tools,35,1.5,5,31.52,0,158,Mobile Payment,325,12,98.0,11,2018
2018-11-21 18:47:00,59,9,Battle Axe,Combat Tools,95,10.0,7,131.24,0,919,Cash,325,48,583.0,11,2018
2018-11-21 12:45:00,74,0,Battle Axe,Combat Tools,95,10.0,7,131.24,0,919,Cash,325,48,583.0,11,2018
2018-11-21 14:01:00,66,3,Small Axe,Hand Tools,35,1.5,6,31.52,0,189,Credit Card,325,12,117.0,11,2018
2018-11-21 18:26:00,43,5,Large Axe,Outdoor Equipment,75,6.0,7,88.34,0,618,Credit Card,325,32,394.0,11,2018
2018-11-21 12:20:00,69,2,Battle Axe,Combat Tools,95,10.0,5,131.24,0,656,Credit Card,325,48,416.0,11,2018
2018-11-22 11:32:00,56,9,Battle Axe,Combat Tools,95,10.0,6,131.24,0,787,Cash,326,48,499.0,11,2018
2018-11-22 13:55:00,85,9,Medium Axe,Hand Tools,55,3.0,7,55.33,0,387,Credit Card,326,20,247.0,11,2018
2018-11-22 11:09:00,54,0,Battle Axe,Combat Tools,95,10.0,4,131.24,0,525,Mobile Payment,326,48,333.0,11,2018
2018-11-22 14:18:00,100,1,Large Axe,Outdoor Equipment,75,6.0,6,88.34,0,530,Cash,326,32,338.0,11,2018
