transaction_datetime,customer_id,location,product_name,category,size_cm,weight_kg,quantity,unit_price,discount,total_amount,payment_method,day_of_year,cost_price,profit,transaction_month,transaction_year
2018-11-26 13:12:00,75,1,Medium Axe,Hand Tools,55,3.0,1,56.41,14,49,Mobile Payment,330,23,26,11,2018
2018-11-26 18:08:00,22,7,Battle Axe,Combat Tools,95,10.0,5,126.4,14,544,Cash,330,51,289,11,2018
2018-11-26 09:59:00,68,10,Large Axe,Outdoor Equipment,75,6.0,5,90.33,14,388,Cash,330,36,208,11,2018
2018-11-26 18:00:00,70,6,Small Axe,Hand Tools,35,1.5,2,32.54,14,56,Credit Card,330,13,30,11,2018
2018-11-29 16:07:00,56,11,Battle Axe,Combat Tools,95,10.0,5,126.4,14,544,Mobile Payment,333,51,289,11,2018
2018-11-29 15:34:00,23,12,Small Axe,Hand Tools,35,1.5,2,32.54,14,56,Mobile Payment,333,13,30,11,2018
2018-11-29 17:44:00,84,14,Small Axe,Hand Tools,35,1.5,4,32.54,14,112,Mobile Payment,333,13,60,11,2018
2018-11-29 11:52:00,25,1,Medium Axe,Hand Tools,55,3.0,3,56.41,14,146,Cash,333,23,77,11,2018
2018-11-29 18:45:00,76,6,Small Axe,Hand Tools,35,1.5,3,32.54,14,84,Credit Card,333,13,45,11,2018
2018-11-29 10:34:00,49,11,Large Axe,Outdoor Equipment,75,6.0,4,90.33,14,311,Mobile Payment,333,36,167,11,2018
2018-11-29 13:36:00,24,14,Battle Axe,Combat Tools,95,10.0,1,126.4,14,109,Cash,333,51,58,11,2018
2018-11-29 14:29:00,79,4,Battle Axe,Combat Tools,95,10.0,2,126.4,14,217,Credit Card,333,51,115,11,2018
2018-11-29 09:21:00,86,0,Large Axe,Outdoor Equipment,75,6.0,5,90.33,14,388,Mobile Payment,333,36,208,11,2018
2018-12-01 18:36:00,32,3,Large Axe,Outdoor Equipment,75,6.0,2,90.33,14,155,Cash,335,36,83,12,2018
2018-12-01 09:18:00,61,9,Medium Axe,Hand Tools,55,3.0,5,56.41,14,243,Credit Card,335,23,128,12,2018
2018-12-01 16:29:00,92,2,Large Axe,Outdoor Equipment,75,6.0,1,90.33,14,78,Mobile Payment,335,36,42,12,2018
2018-12-01 10:00:00,50,8,Medium Axe,Hand Tools,55,3.0,1,56.41,14,49,Cash,335,23,26,12,2018
2018-12-01 14:53:00,21,0,Small Axe,Hand Tools,35,1.5,5,32.54,14,140,Mobile Payment,335,13,75,12,2018
2018-12-01 11:48:00,32,12,Battle Axe,Combat Tools,95,10.0,1,126.4,14,109,Cash,335,51,58,12,2018
2018-12-01 09:11:00,76,4,Battle Axe,Combat Tools,95,10.0,3,126.4,14,326,Mobile Payment,335,51,173,12,2018
2018-12-01 17:36:00,56,4,Small Axe,Hand Tools,35,1.5,2,32.54,14,56,Mobile Payment,335,13,30,12,2018
2018-12-01 13:35:00,26,14,Medium Axe,Hand Tools,55,3.0,5,56.41,14,243,Cash,335,23,128,12,2018
2018-12-01 16:18:00,27,7,Battle Axe,Combat Tools,95,10.0,4,126.4,14,435,Credit Card,335,51,231,12,2018
2018-12-01 14:56:00,68,6,Battle Axe,Combat Tools,95,10.0,1,126.4,14,109,Mobile Payment,335,51,58,12,2018
2018-12-04 13:07:00,41,7,Large Axe,Outdoor Equipment,75,6.0,5,90.33,0,452,Credit Card,338,36,272,12,2018
2018-12-04 12:30:00,46,14,Medium Axe,Hand Tools,55,3.0,2,56.41,0,113,Cash,338,23,67,12,2018
2018-12-04 12:40:00,40,9,Battle Axe,Combat Tools,95,10.0,4,126.4,0,506,Credit Card,338,51,302,12,2018
2018-12-04 17:11:00,95,1,Large Axe,Outdoor Equipment,75,6.0,3,90.33,0,271,Mobile Payment,338,36,163,12,2018
2018-12-04 17:11:00,29,9,Small Axe,Hand Tools,35,1.5,2,32.54,0,65,Mobile Payment,338,13,39,12,2018
2018-12-04 09:56:00,68,10,Large Axe,Outdoor Equipment,75,6.0,2,90.33,0,181,Cash,338,36,109,12,2018
2018-12-04 13:10:00,26,6,Large Axe,Outdoor Equipment,75,6.0,5,90.33,0,452,Credit Card,338,36,272,12,2018
2018-12-04 18:50:00,82,10,Large Axe,Outdoor Equipment,75,6.0,3,90.33,0,271,Credit Card,338,36,163,12,2018
2018-12-04 18:19:00,56,6,Battle Axe,Combat Tools,95,10.0,5,126.4,0,632,Mobile Payment,338,51,377,12,2018
2018-12-06 16:42:00,98,3,Battle Axe,Combat Tools,95,10.0,1,126.4,0,126,Credit Card,340,51,75,12,2018
2018-12-06 11:21:00,20,4,Battle Axe,Combat Tools,95,10.0,3,126.4,0,379,Credit Card,340,51,226,12,2018
2018-12-06 12:01:00,49,4,Small Axe,Hand Tools,35,1.5,2,32.54,0,65,Credit Card,340,13,39,12,2018
2018-12-06 17:02:00,88,14,Medium Axe,Hand Tools,55,3.0,3,56.41,0,169,Cash,340,23,100,12,2018
2018-12-06 10:22:00,42,9,Large Axe,Outdoor Equipment,75,6.0,4,90.33,0,361,Credit Card,340,36,217,12,2018
2018-12-06 14:45:00,62,5,Small Axe,Hand Tools,35,1.5,4,32.54,0,130,Cash,340,13,78,12,2018
2018-12-06 15:14:00,94,6,Large Axe,Outdoor Equipment,75,6.0,1,90.33,0,90,Cash,340,36,54,12,2018
2018-12-06 09:01:00,24,3,Battle Axe,Combat Tools,95,10.0,5,126.4,0,632,Credit Card,340,51,377,12,2018
2018-12-06 10:17:00,41,1,Battle Axe,Combat Tools,95,10.0,2,126.4,0,253,Cash,340,51,151,12,2018
2018-12-09 10:12:00,23,2,Small Axe,Hand Tools,35,1.5,5,32.54,0,163,Cash,343,13,98,12,2018
2018-12-09 16:41:00,81,5,Medium Axe,Hand Tools,55,3.0,1,56.41,0,56,Credit Card,343,23,33,12,2018
2018-12-09 10:19:00,75,6,Large Axe,Outdoor Equipment,75,6.0,5,90.33,0,452,Credit Card,343,36,272,12,2018
2018-12-09 09:16:00,55,12,Battle Axe,Combat Tools,95,10.0,3,126.4,0,379,Credit Card,343,51,226,12,2018
2018-12-09 14:47:00,36,0,Medium Axe,Hand Tools,55,3.0,3,56.41,0,169,Mobile Payment,343,23,100,12,2018
2018-12-09 13:27:00,83,1,Medium Axe,Hand Tools,55,3.0,1,56.41,0,56,Credit Card,343,23,33,12,2018
2018-12-09 11:07:00,73,5,Medium Axe,Hand Tools,55,3.0,3,56.41,0,169,Credit Card,343,23,100,12,2018
2018-12-09 10:45:00,68,10,Small Axe,Hand Tools,35,1.5,1,32.54,0,33,Cash,343,13,20,12,2018
2018-12-09 17:34:00,51,8,Battle Axe,Combat Tools,95,10.0,2,126.4,0,253,Cash,343,51,151,12,2018
2018-12-09 18:36:00,82,11,Medium Axe,Hand Tools,55,3.0,3,56.41,0,169,Cash,343,23,100,12,2018
2018-12-09 15:32:00,62,14,Small Axe,Hand Tools,35,1.5,2,32.54,0,65,Credit Card,343,13,39,12,2018
2018-12-12 18:09:00,77,1,Battle Axe,Combat Tools,95,10.0,3,126.4,0,379,Cash,346,51,226,12,2018
2018-12-12 17:59:00,62,1,Battle Axe,Combat Tools,95,10.0,4,126.4,0,506,Credit Card,346,51,302,12,2018
2018-12-12 10:32:00,30,11,Small Axe,Hand Tools,35,1.5,2,33.99,0,68,Mobile Payment,346,14,40,12,2018
2018-12-12 12:02:00,57,0,Battle Axe,Combat Tools,95,10.0,2,126.4,0,253,Credit Card,346,51,151,12,2018
2018-12-12 11:02:00,28,3,Medium Axe,Hand Tools,55,3.0,3,56.41,0,169,Mobile Payment,346,23,100,12,2018
2018-12-12 17:32:00,58,8,Large Axe,Outdoor Equipment,75,6.0,5,90.33,0,452,Credit Card,346,36,272,12,2018
2018-12-12 16:29:00,38,2,Battle Axe,Combat Tools,95,10.0,5,126.4,0,632,Cash,346,51,377,12,2018
2018-12-12 15:30:00,94,3,Battle Axe,Combat Tools,95,10.0,4,126.4,0,506,Credit Card,346,51,302,12,2018
2018-12-13 09:05:00,48,11,Small Axe,Hand Tools,35,1.5,3,33.99,0,102,Cash,347,14,60,12,2018
2018-12-13 16:54:00,33,12,Large Axe,Outdoor Equipment,75,6.0,5,90.33,0,452,Mobile Payment,347,36,272,12,2018
2018-12-13 10:23:00,72,9,Large Axe,Outdoor Equipment,75,6.0,5,90.33,0,452,Credit Card,347,36,272,12,2018
2018-12-13 14:13:00,20,7,Medium Axe,Hand Tools,55,3.0,4,56.41,0,226,Cash,347,23,134,12,2018
2018-12-13 11:18:00,63,5,Small Axe,Hand Tools,35,1.5,4,33.99,0,136,Mobile Payment,347,14,80,12,2018
2018-12-13 16:16:00,44,10,Battle Axe,Combat Tools,95,10.0,2,126.4,0,253,Cash,347,51,151,12,2018
2018-12-13 13:01:00,56,9,Battle Axe,Combat Tools,95,10.0,4,126.4,0,506,Credit Card,347,51,302,12,2018
2018-12-13 12:49:00,23,0,Large Axe,Outdoor Equipment,75,6.0,3,90.33,0,271,Credit Card,347,36,163,12,2018
2018-12-13 18:29:00,97,11,Large Axe,Outdoor Equipment,75,6.0,5,90.33,0,452,Mobile Payment,347,36,272,12,2018
2018-12-16 10:16:00,41,6,Medium Axe,Hand Tools,55,3.0,3,56.41,0,169,Cash,350,23,100,12,2018
2018-12-16 18:49:00,78,7,Battle Axe,Combat Tools,95,10.0,5,126.4,0,632,Credit Card,350,51,377,12,2018
2018-12-16 10:25:00,87,6,Large Axe,Outdoor Equipment,75,6.0,3,90.33,0,271,Cash,350,36,163,12,2018
2018-12-16 18:22:00,96,2,Small Axe,Hand Tools,35,1.5,2,33.99,0,68,Credit Card,350,14,40,12,2018
2018-12-16 11:46:00,41,1,Large Axe,Outdoor Equipment,75,6.0,4,90.33,0,361,Credit Card,350,36,217,12,2018
2018-12-16 18:28:00,40,5,Small Axe,Hand Tools,35,1.5,2,33.99,0,68,Mobile Payment,350,14,40,12,2018
2018-12-16 18:46:00,74,8,Medium Axe,Hand Tools,55,3.0,2,56.41,0,113,Mobile Payment,350,23,67,12,2018
2018-12-16 16:29:00,30,13,Large Axe,Outdoor Equipment,75,6.0,1,90.33,0,90,Credit Card,350,36,54,12,2018
2018-12-16 14:39:00,100,1,Battle Axe,Combat Tools,95,10.0,1,126.4,0,126,Mobile Payment,350,51,75,12,2018
2018-12-16 15:04:00,84,5,Medium Axe,Hand Tools,55,3.0,4,56.41,0,226,Credit Card,350,23,134,12,2018
2018-12-18 16:42:00,90,6,Large Axe,Outdoor Equipment,75,6.0,1,90.33,0,90,Mobile Payment,352,36,54,12,2018
2018-12-18 16:56:00,23,9,Small Axe,Hand Tools,35,1.5,3,33.99,0,102,Cash,352,14,60,12,2018
2018-12-18 11:54:00,98,9,Small Axe,Hand Tools,35,1.5,1,33.99,0,34,Mobile Payment,352,14,20,12,2018
2018-12-18 13:22:00,69,1,Large Axe,Outdoor Equipment,75,6.0,5,90.33,0,452,Credit Card,352,36,272,12,2018
2018-12-18 13:39:00,32,7,Battle Axe,Combat Tools,95,10.0,3,126.4,0,379,Cash,352,51,226,12,2018
2018-12-18 16:20:00,29,12,Large Axe,Outdoor Equipment,75,6.0,5,90.33,0,452,Credit Card,352,36,272,12,2018
2018-12-18 18:53:00,93,3,Medium Axe,Hand Tools,55,3.0,1,56.41,0,56,Credit Card,352,23,33,12,2018
2018-12-18 16:58:00,27,12,Battle Axe,Combat Tools,95,10.0,4,126.4,0,506,Cash,352,51,302,12,2018
2018-12-18 11:56:00,90,14,Large Axe,Outdoor Equipment,75,6.0,4,90.33,0,361,Mobile Payment,352,36,217,12,2018
2018-12-18 11:45:00,73,7,Battle Axe,Combat Tools,95,10.0,2,126.4,0,253,Cash,352,51,151,12,2018
2018-12-18 10:28:00,83,1,Large Axe,Outdoor Equipment,75,6.0,5,90.33,0,452,Cash,352,36,272,12,2018
2018-12-21 09:50:00,73,9,Battle Axe,Combat Tools,95,10.0,2,126.4,0,253,Mobile Payment,355,51,151,12,2018
2018-12-21 09:29:00,48,2,Battle Axe,Combat Tools,95,10.0,2,126.4,0,253,Cash,355,51,151,12,2018
2018-12-21 09:44:00,23,7,Small Axe,Hand Tools,35,1.5,4,33.99,0,136,Mobile Payment,355,14,80,12,2018
2018-12-21 13:17:00,37,14,Small Axe,Hand Tools,35,1.5,5,33.99,0,170,Mobile Payment,355,14,100,12,2018
2018-12-21 16:02:00,80,13,Large Axe,Outdoor Equipment,75,6.0,2,90.33,0,181,Mobile Payment,355,36,109,12,2018
2018-12-21 17:52:00,95,9,Battle Axe,Combat Tools,95,10.0,5,126.4,0,632,Cash,355,51,377,12,2018
2018-12-21 16:51:00,30,13,Small Axe,Hand Tools,35,1.5,5,33.99,0,170,Credit Card,355,14,100,12,2018
2018-12-21 18:44:00,67,9,Battle Axe,Combat Tools,95,10.0,5,126.4,0,632,Mobile Payment,355,51,377,12,2018
2018-12-21 11:35:00,30,3,Small Axe,Hand Tools,35,1.5,2,33.99,0,68,Mobile Payment,355,14,40,12,2018
2018-12-24 10:00:00,21,0,Large Axe,Outdoor Equipment,75,6.0,4,90.33,0,361,Cash,358,36,217,12,2018
2018-12-24 13:33:00,91,7,Medium Axe,Hand Tools,55,3.0,3,56.41,0,169,Mobile Payment,358,23,100,12,2018
2018-12-24 12:38:00,63,14,Medium Axe,Hand Tools,55,3.0,2,56.41,0,113,Mobile Payment,358,23,67,12,2018
2018-12-24 11:03:00,76,13,Battle Axe,Combat Tools,95,10.0,4,126.4,0,506,Credit Card,358,51,302,12,2018
2018-12-24 17:12:00,30,12,Large Axe,Outdoor Equipment,75,6.0,1,90.33,0,90,Cash,358,36,54,12,2018
2018-12-24 11:01:00,82,12,Small Axe,Hand Tools,35,1.5,3,33.99,0,102,Mobile Payment,358,14,60,12,2018
2018-12-24 15:45:00,21,1,Battle Axe,Combat Tools,95,10.0,3,126.4,0,379,Mobile Payment,358,51,226,12,2018
2018-12-24 17:01:00,79,5,Battle Axe,Combat Tools,95,10.0,5,126.4,0,632,Mobile Payment,358,51,377,12,2018
2018-12-24 12:57:00,22,5,Medium Axe,Hand Tools,55,3.0,4,56.41,0,226,Cash,358,23,134,12,2018
2018-12-24 15:02:00,27,3,Large Axe,Outdoor Equipment,75,6.0,1,90.33,0,90,Mobile Payment,358,36,54,12,2018
2018-12-24 16:39:00,41,13,Medium Axe,Hand Tools,55,3.0,1,56.41,0,56,Cash,358,23,33,12,2018
2018-12-26 09:55:00,31,2,Large Axe,Outdoor Equipment,75,6.0,2,90.33,0,181,Mobile Payment,360,36,109,12,2018
2018-12-26 15:20:00,27,5,Large Axe,Outdoor Equipment,75,6.0,2,90.33,0,181,Mobile Payment,360,36,109,12,2018
2018-12-26 14:13:00,50,10,Battle Axe,Combat Tools,95,10.0,5,126.4,0,632,Credit Card,360,51,377,12,2018
2018-12-26 15:46:00,50,11,Medium Axe,Hand Tools,55,3.0,2,56.41,0,113,Mobile Payment,360,23,67,12,2018
2018-12-26 09:19:00,80,4,Battle Axe,Combat Tools,95,10.0,3,126.4,0,379,Cash,360,51,226,12,2018
2018-12-26 17:09:00,79,2,Small Axe,Hand Tools,35,1.5,2,33.99,0,68,Mobile Payment,360,14,40,12,2018
2018-12-26 15:36:00,94,1,Medium Axe,Hand Tools,55,3.0,3,56.41,0,169,Cash,360,23,100,12,2018
2018-12-26 16:24:00,80,7,Medium Axe,Hand Tools,55,3.0,3,56.41,0,169,Mobile Payment,360,23,100,12,2018
2018-12-26 14:23:00,96,10,Battle Axe,Combat Tools,95,10.0,3,126.4,0,379,Cash,360,51,226,12,2018
2018-12-26 18:07:00,55,3,Small Axe,Hand Tools,35,1.5,4,33.99,0,136,Mobile Payment,360,14,80,12,2018
2018-12-26 09:10:00,88,5,Medium Axe,Hand Tools,55,3.0,1,56.41,0,56,Credit Card,360,23,33,12,2018
2018-12-29 17:02:00,21,8,Small Axe,Hand Tools,35,1.5,3,33.99,0,102,Mobile Payment,363,14,60,12,2018
2018-12-29 14:48:00,77,9,Battle Axe,Combat Tools,95,10.0,5,126.4,0,632,Credit Card,363,51,377,12,2018
2018-12-29 12:20:00,39,4,Large Axe,Outdoor Equipment,75,6.0,4,90.33,0,361,Mobile Payment,363,36,217,12,2018
2018-12-29 18:08:00,66,12,Small Axe,Hand Tools,35,1.5,4,33.99,0,136,Mobile Payment,363,14,80,12,2018
2018-12-29 12:58:00,71,10,Large Axe,Outdoor Equipment,75,6.0,3,90.33,0,271,Mobile Payment,363,36,163,12,2018
2018-12-29 18:39:00,100,10,Small Axe,Hand Tools,35,1.5,3,33.99,0,102,Mobile Payment,363,14,60,12,2018
2018-12-29 17:28:00,27,10,Large Axe,Outdoor Equipment,75,6.0,4,90.33,0,361,Cash,363,36,217,12,2018
2018-12-29 12:33:00,52,11,Medium Axe,Hand Tools,55,3.0,3,56.41,0,169,Credit Card,363,23,100,12,2018
2018-12-29 14:03:00,76,3,Medium Axe,Hand Tools,55,3.0,4,56.41,0,226,Mobile Payment,363,23,134,12,2018
2018-12-29 14:22:00,26,7,Small Axe,Hand Tools,35,1.5,4,33.99,0,136,Cash,363,14,80,12,2018
2018-12-31 16:55:00,79,3,Large Axe,Outdoor Equipment,75,6.0,2,90.33,0,181,Mobile Payment,365,36,109,12,2018
2018-12-31 14:22:00,78,0,Small Axe,Hand Tools,35,1.5,2,33.99,0,68,Mobile Payment,365,14,40,12,2018
2018-12-31 18:29:00,78,2,Large Axe,Outdoor Equipment,75,6.0,4,90.33,0,361,Credit Card,365,36,217,12,2018
2018-12-31 11:05:00,78,5,Battle Axe,Combat Tools,95,10.0,5,126.4,0,632,Mobile Payment,365,51,377,12,2018
2018-12-31 09:43:00,83,6,Battle Axe,Combat Tools,95,10.0,3,126.4,0,379,Credit Card,365,51,226,12,2018
2018-12-31 15:48:00,46,6,Battle Axe,Combat Tools,95,10.0,3,126.4,0,379,Cash,365,51,226,12,2018
2018-12-31 14:47:00,72,7,Large Axe,Outdoor Equipment,75,6.0,1,90.33,0,90,Cash,365,36,54,12,2018
2018-12-31 15:36:00,78,12,Medium Axe,Hand Tools,55,3.0,3,56.41,0,169,Mobile Payment,365,23,100,12,2018
2018-12-31 10:03:00,88,7,Medium Axe,Hand Tools,55,3.0,3,56.41,0,169,Credit Card,365,23,100,12,2018
2018-12-31 16:58:00,74,10,Battle Axe,Combat Tools,95,10.0,1,126.4,0,126,Cash,365,51,75,12,2018
2018-12-31 16:16:00,36,10,Small Axe,Hand Tools,35,1.5,1,33.99,0,34,Mobile Payment,365,14,20,12,2018
2018-12-31 12:46:00,53,10,Small Axe,Hand Tools,35,1.5,3,33.99,0,102,Cash,365,14,60,12,2018
2019-01-03 16:27:00,34,5,Battle Axe,Combat Tools,95,10.0,2,126.4,0,253,Mobile Payment,3,51,151,1,2019
2019-01-03 17:59:00,64,2,Large Axe,Outdoor Equipment,75,6.0,5,90.33,0,452,Mobile Payment,3,36,272,1,2019
2019-01-03 09:39:00,95,9,Small Axe,Hand Tools,35,1.5,4,33.99,0,136,Credit Card,3,14,80,1,2019
2019-01-03 18:25:00,85,6,Battle Axe,Combat Tools,95,10.0,4,126.4,0,506,Mobile Payment,3,51,302,1,2019
2019-01-03 16:23:00,23,9,Small Axe,Hand Tools,35,1.5,2,33.99,0,68,Mobile Payment,3,14,40,1,2019
2019-01-03 17:10:00,27,10,Large Axe,Outdoor Equipment,75,6.0,1,90.33,0,90,Credit Card,3,36,54,1,2019
2019-01-03 10:41:00,88,11,Battle Axe,Combat Tools,95,10.0,3,126.4,0,379,Mobile Payment,3,51,226,1,2019
2019-01-03 11:46:00,70,4,Battle Axe,Combat Tools,95,10.0,3,126.4,0,379,Cash,3,51,226,1,2019
2019-01-05 10:28:00,52,10,Small Axe,Hand Tools,35,1.5,4,33.99,0,136,Mobile Payment,5,14,80,1,2019
2019-01-05 13:15:00,98,2,Large Axe,Outdoor Equipment,75,6.0,5,90.33,0,452,Cash,5,36,272,1,2019
2019-01-05 10:11:00,78,7,Large Axe,Outdoor Equipment,75,6.0,5,90.33,0,452,Mobile Payment,5,36,272,1,2019
2019-01-05 16:08:00,69,4,Large Axe,Outdoor Equipment,75,6.0,4,90.33,0,361,Mobile Payment,5,36,217,1,2019
2019-01-05 11:16:00,83,11,Large Axe,Outdoor Equipment,75,6.0,1,90.33,0,90,Credit Card,5,36,54,1,2019
2019-01-05 12:13:00,50,13,Battle Axe,Combat Tools,95,10.0,2,126.4,0,253,Mobile Payment,5,51,151,1,2019
2019-01-05 13:54:00,50,12,Large Axe,Outdoor Equipment,75,6.0,4,90.33,0,361,Mobile Payment,5,36,217,1,2019
2019-01-05 18:49:00,27,0,Medium Axe,Hand Tools,55,3.0,5,56.41,0,282,Credit Card,5,23,167,1,2019
2019-01-05 18:30:00,97,14,Battle Axe,Combat Tools,95,10.0,5,126.4,0,632,Mobile Payment,5,51,377,1,2019
2019-01-05 09:02:00,45,10,Battle Axe,Combat Tools,95,10.0,1,126.4,0,126,Mobile Payment,5,51,75,1,2019
2019-01-06 14:49:00,30,9,Battle Axe,Combat Tools,95,10.0,2,126.4,0,253,Credit Card,6,51,151,1,2019
2019-01-06 14:35:00,100,13,Battle Axe,Combat Tools,95,10.0,3,126.4,0,379,Credit Card,6,51,226,1,2019
2019-01-06 09:34:00,23,1,Battle Axe,Combat Tools,95,10.0,2,126.4,0,253,Cash,6,51,151,1,2019
2019-01-06 14:37:00,68,11,Large Axe,Outdoor Equipment,75,6.0,5,90.33,0,452,Mobile Payment,6,36,272,1,2019
2019-01-06 18:14:00,91,1,Medium Axe,Hand Tools,55,3.0,2,56.41,0,113,Cash,6,23,67,1,2019
2019-01-06 16:48:00,38,12,Large Axe,Outdoor Equipment,75,6.0,4,90.33,0,361,Credit Card,6,36,217,1,2019
2019-01-06 09:57:00,81,14,Medium Axe,Hand Tools,55,3.0,2,56.41,0,113,Mobile Payment,6,23,67,1,2019
2019-01-06 13:45:00,50,5,Medium Axe,Hand Tools,55,3.0,3,56.41,0,169,Mobile Payment,6,23,100,1,2019
2019-01-07 18:56:00,23,9,Medium Axe,Hand Tools,55,3.0,3,56.41,0,169,Mobile Payment,7,23,100,1,2019
2019-01-07 09:19:00,34,9,Large Axe,Outdoor Equipment,75,6.0,4,90.33,0,361,Mobile Payment,7,36,217,1,2019
2019-01-07 16:17:00,29,12,Medium Axe,Hand Tools,55,3.0,3,56.41,0,169,Mobile Payment,7,23,100,1,2019
2019-01-07 13:41:00,25,3,Battle Axe,Combat Tools,95,10.0,5,126.4,0,632,Cash,7,51,377,1,2019
2019-01-07 18:19:00,52,8,Large Axe,Outdoor Equipment,75,6.0,5,90.33,0,452,Credit Card,7,36,272,1,2019
2019-01-07 15:41:00,54,4,Battle Axe,Combat Tools,95,10.0,1,126.4,0,126,Mobile Payment,7,51,75,1,2019
2019-01-07 15:39:00,28,14,Battle Axe,Combat Tools,95,10.0,3,126.4,0,379,Credit Card,7,51,226,1,2019
2019-01-07 13:56:00,46,13,Medium Axe,Hand Tools,55,3.0,2,56.41,0,113,Cash,7,23,67,1,2019
2019-01-09 17:15:00,99,4,Small Axe,Hand Tools,35,1.5,1,33.99,0,34,Cash,9,14,20,1,2019
2019-01-09 15:57:00,88,10,Small Axe,Hand Tools,35,1.5,1,33.99,0,34,Cash,9,14,20,1,2019
2019-01-09 10:43:00,74,7,Small Axe,Hand Tools,35,1.5,2,33.99,0,68,Credit Card,9,14,40,1,2019
2019-01-09 11:13:00,80,14,Large Axe,Outdoor Equipment,75,6.0,2,90.33,0,181,Credit Card,9,36,109,1,2019
2019-01-09 09:06:00,24,5,Large Axe,Outdoor Equipment,75,6.0,4,90.33,0,361,Mobile Payment,9,36,217,1,2019
2019-01-09 17:05:00,55,14,Battle Axe,Combat Tools,95,10.0,1,126.4,0,126,Cash,9,51,75,1,2019
2019-01-09 13:31:00,86,6,Large Axe,Outdoor Equipment,75,6.0,5,90.33,0,452,Cash,9,36,272,1,2019
2019-01-09 10:00:00,60,2,Battle Axe,Combat Tools,95,10.0,1,126.4,0,126,Cash,9,51,75,1,2019
2019-01-09 18:59:00,61,7,Large Axe,Outdoor Equipment,75,6.0,2,90.33,0,181,Mobile Payment,9,36,109,1,2019
2019-01-09 13:43:00,24,3,Battle Axe,Combat Tools,95,10.0,2,126.4,0,253,Cash,9,51,151,1,2019
2019-01-09 11:50:00,67,11,Battle Axe,Combat Tools,95,10.0,3,126.4,0,379,Credit Card,9,51,226,1,2019
2019-01-09 14:01:00,58,7,Medium Axe,Hand Tools,55,3.0,3,56.41,0,169,Mobile Payment,9,23,100,1,2019
2019-01-10 18:43:00,71,12,Battle Axe,Combat Tools,95,10.0,1,126.4,0,126,Credit Card,10,51,75,1,2019
2019-01-10 17:31:00,60,10,Small Axe,Hand Tools,35,1.5,5,33.99,0,170,Mobile Payment,10,14,100,1,2019
2019-01-10 15:57:00,54,11,Large Axe,Outdoor Equipment,75,6.0,5,90.33,0,452,Credit Card,10,36,272,1,2019
2019-01-10 10:06:00,92,7,Battle Axe,Combat Tools,95,10.0,2,126.4,0,253,Cash,10,51,151,1,2019
2019-01-10 14:08:00,30,1,Large Axe,Outdoor Equipment,75,6.0,1,90.33,0,90,Cash,10,36,54,1,2019
2019-01-10 09:49:00,42,13,Battle Axe,Combat Tools,95,10.0,1,126.4,0,126,Credit Card,10,51,75,1,2019
2019-01-10 14:56:00,41,9,Large Axe,Outdoor Equipment,75,6.0,5,90.33,0,452,Cash,10,36,272,1,2019
2019-01-10 18:00:00,79,12,Large Axe,Outdoor Equipment,75,6.0,3,90.33,0,271,Cash,10,36,163,1,2019
2019-01-10 14:48:00,80,2,Battle Axe,Combat Tools,95,10.0,5,126.4,0,632,Cash,10,51,377,1,2019
2019-01-10 12:37:00,56,8,Large Axe,Outdoor Equipment,75,6.0,1,90.33,0,90,Credit Card,10,36,54,1,2019
2019-01-10 09:58:00,64,14,Battle Axe,Combat Tools,95,10.0,1,126.4,0,126,Cash,10,51,75,1,2019
2019-01-12 12:04:00,94,2,Large Axe,Outdoor Equipment,75,6.0,3,90.33,0,271,Mobile Payment,12,36,163,1,2019
2019-01-12 09:23:00,37,12,Battle Axe,Combat Tools,95,10.0,2,126.4,0,253,Credit Card,12,51,151,1,2019
2019-01-12 09:46:00,77,10,Small Axe,Hand Tools,35,1.5,4,33.99,0,136,Credit Card,12,14,80,1,2019
2019-01-12 13:48:00,62,13,Small Axe,Hand Tools,35,1.5,2,33.99,0,68,Cash,12,14,40,1,2019
2019-01-12 15:57:00,98,3,Large Axe,Outdoor Equipment,75,6.0,4,90.33,0,361,Mobile Payment,12,36,217,1,2019
2019-01-12 14:47:00,63,6,Small Axe,Hand Tools,35,1.5,5,33.99,0,170,Credit Card,12,14,100,1,2019
2019-01-12 17:21:00,64,0,Battle Axe,Combat Tools,95,10.0,4,126.4,0,506,Mobile Payment,12,51,302,1,2019
2019-01-12 15:53:00,86,11,Battle Axe,Combat Tools,95,10.0,3,126.4,0,379,Mobile Payment,12,51,226,1,2019
2019-01-12 15:49:00,38,11,Battle Axe,Combat Tools,95,10.0,2,126.4,0,253,Credit Card,12,51,151,1,2019
2019-01-14 11:56:00,26,5,Battle Axe,Combat Tools,95,10.0,3,126.4,0,379,Credit Card,14,51,226,1,2019
2019-01-14 12:50:00,24,1,Large Axe,Outdoor Equipment,75,6.0,5,90.33,0,452,Mobile Payment,14,36,272,1,2019
2019-01-14 09:32:00,47,2,Medium Axe,Hand Tools,55,3.0,2,56.41,0,113,Credit Card,14,23,67,1,2019
2019-01-14 16:40:00,94,14,Battle Axe,Combat Tools,95,10.0,4,126.4,0,506,Cash,14,51,302,1,2019
2019-01-14 13:03:00,58,6,Small Axe,Hand Tools,35,1.5,4,33.99,0,136,Cash,14,14,80,1,2019
